Nodo,Treatment_ID,Dose_percent,Omission_description,Replication,Observado,Ajustado,Residuo,Residuo_estudentizado,Leverage,Cook,Variable,Modelo,X,Y,n_modelo,umbral_cook,umbral_leverage,Flag_Cook,Flag_Leverage,Flag_Residuo,Influyente
48,T8-A,D100,Sin Mn,2,43,43.98888888888887,-0.9888888888888729,-0.22510750499525278,0.04166666666666666,7.343969392056192e-4,Altura,M0_Bloque,587201.661,517560,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
49,T6-A,D100,Sin Fe,2,36.6,43.98888888888887,-7.3888888888888715,-1.681983042942057,0.04166666666666666,0.04100097038760319,Altura,M0_Bloque,587203.586,517562,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
50,T3-A,D100,Sin P,2,39.166666666666664,43.98888888888887,-4.822222222222209,-1.0977152490779747,0.04166666666666666,0.017463460406642314,Altura,M0_Bloque,587205.651,517563,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
51,T9-B,D75,Sin B,1,40,42.96388888888887,-2.9638888888888673,-0.6746901905335237,0.041666666666666664,0.0065972007710458315,Altura,M0_Bloque,587207.621,517565,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
52,T5-B,D75,Sin Mg y S,1,42.266666666666666,42.96388888888887,-0.6972222222222015,-0.1587134375106974,0.041666666666666664,3.6507181516611654e-4,Altura,M0_Bloque,587209.552,517567,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
53,T6-B,D75,Sin Fe,1,45.300000000000004,42.96388888888887,2.336111111111137,0.5317848643286746,0.041666666666666664,0.004098480317812561,Altura,M0_Bloque,587211.663,517569,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
54,T11-A,D100,Sin Mo,1,45.26666666666667,42.96388888888887,2.3027777777778056,0.5241969709018687,0.041666666666666664,0.003982354555111514,Altura,M0_Bloque,587213.632,517570,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
55,T3-A,D100,Sin P,1,38.6,42.96388888888887,-4.363888888888866,-0.9933817144593867,0.041666666666666664,0.014301554066989422,Altura,M0_Bloque,587215.742,517572,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
56,T8-A,D100,Sin Mn,1,49.666666666666664,42.96388888888887,6.702777777777797,1.5257989032402952,0.041666666666666664,0.03374003323375778,Altura,M0_Bloque,587217.533,517574,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
1,T4-A,D100,Sin K,1,3.3555555555555556,3.2814814814814817,0.07407407407407396,0.21509933977811993,0.04166666666666672,6.7054675323164e-4,Diametro,M0_Bloque,587212.895,517579,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
2,T6-A,D100,Sin Fe,1,3.2999999999999994,3.2814814814814817,0.018518518518517713,0.05377483494452697,0.04166666666666666,4.190917207697273e-5,Diametro,M0_Bloque,587211.104,517578,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
3,T10-A,D100,Sin Cu,1,3.3444444444444446,3.2814814814814817,0.06296296296296289,0.1828344388113996,0.04166666666666666,4.844700292098466e-4,Diametro,M0_Bloque,587208.994,517576,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
4,T3-B,D75,Sin P,1,3.3000000000000003,3.2814814814814817,0.0185185185185186,0.053774834944529774,0.041666666666666664,4.190917207697709e-5,Diametro,M0_Bloque,587207.025,517574,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
5,T1-B,D75,Completo,1,3.077777777777778,3.2814814814814817,-0.20370370370370372,-0.5915231843898227,0.041666666666666664,0.0050710098213141465,Diametro,M0_Bloque,587204.915,517572,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
6,T2-B,D75,Sin N,1,3.3333333333333335,3.2814814814814817,0.051851851851851816,0.15056953784468227,0.041666666666666664,3.2856790908349564e-4,Diametro,M0_Bloque,587202.983,517570,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
7,T10-A,D100,Sin Cu,2,3.1333333333333337,3.293055555555556,-0.15972222222222232,-0.4638079513965647,0.04166666666666666,0.0031176495040388125,Diametro,M0_Bloque,587201.014,517569,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
8,T4-A,D100,Sin K,2,2.888888888888889,3.293055555555556,-0.40416666666666723,-1.1736357726643534,0.04166666666666666,0.019962622128658743,Diametro,M0_Bloque,587198.948,517567,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
9,T0-A,D100,Control,2,3.333333333333334,3.293055555555556,0.04027777777777786,0.11696026600435273,0.04166666666666666,1.982565771566514e-4,Diametro,M0_Bloque,587197.023,517566,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
10,T3-B,D75,Sin P,2,3.2777777777777786,3.293055555555556,-0.015277777777777501,-0.0443642388292347,0.04166666666666666,2.8524430244889493e-5,Diametro,M0_Bloque,587194.69,517564,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
11,T8-B,D75,Sin Mn,2,3.222222222222222,3.293055555555556,-0.07083333333333419,-0.20568874366282602,0.04166666666666666,6.131573807187208e-4,Diametro,M0_Bloque,587193.167,517562,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
12,T7-B,D75,Sin Zn,2,3.2222222222222223,3.293055555555556,-0.07083333333333375,-0.20568874366282472,0.04166666666666666,6.131573807187132e-4,Diametro,M0_Bloque,587191.101,517561,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
13,T0-A,D100,Control,3,3.3111111111111113,3.5333333333333337,-0.22222222222222232,-0.6753277608619547,0.125,0.021717504028134358,Diametro,M0_Bloque,587189.132,517559,56,0.07142857142857142,0.10714285714285714,FALSE,TRUE,FALSE,TRUE
14,T11-A,D100,Sin Mo,3,3.533333333333333,3.5333333333333337,-4.440892098500626e-16,0,0.125,4.150223679236467e-33,Diametro,M0_Bloque,587187.054,517557,56,0.07142857142857142,0.10714285714285714,FALSE,TRUE,FALSE,TRUE
15,T8-A,D100,Sin Mn,3,4.022222222222222,3.5333333333333337,0.4888888888888885,1.4857210738963018,0.125,0.10511271949617051,Diametro,M0_Bloque,587188.6,517555,56,0.07142857142857142,0.10714285714285714,TRUE,TRUE,FALSE,TRUE
16,T10-A,D100,Sin Cu,3,3.2777777777777777,3.5333333333333337,-0.255555555555556,-0.7766269249912491,0.125,0.028721399077207777,Diametro,M0_Bloque,587190.678,517557,56,0.07142857142857142,0.10714285714285714,FALSE,TRUE,FALSE,TRUE
17,T1-B,D75,Completo,2,3.255555555555555,3.293055555555556,-0.03750000000000098,-0.10889404076267359,0.04166666666666666,1.7185379874815672e-4,Diametro,M0_Bloque,587192.647,517559,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
18,T5-B,D75,Sin Mg y S,2,3.3444444444444446,3.293055555555556,0.051388888888888484,0.14922516697106894,0.04166666666666666,3.227268182252667e-4,Diametro,M0_Bloque,587194.713,517560,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
19,T11-B,D75,Sin Mo,2,3.6222222222222222,3.293055555555556,0.32916666666666616,0.955847691139009,0.04166666666666666,0.013241229110953249,Diametro,M0_Bloque,587196.236,517562,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
20,T9-A,D100,Sin B,2,3.4222222222222225,3.293055555555556,0.12916666666666643,0.37507947373809275,0.04166666666666666,0.002038907414777457,Diametro,M0_Bloque,587198.569,517564,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
21,T11-A,D100,Sin Mo,2,3.622222222222222,3.293055555555556,0.3291666666666657,0.9558476911390078,0.04166666666666666,0.013241229110953212,Diametro,M0_Bloque,587200.494,517565,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
22,T5-A,D100,Sin Mg y S,2,5.233333333333333,3.293055555555556,1.9402777777777773,5.634258331313063,0.04166666666666666,0.46007053541986437,Diametro,M0_Bloque,587202.56,517567,56,0.07142857142857142,0.10714285714285714,TRUE,FALSE,TRUE,TRUE
23,T10-B,D75,Sin Cu,1,3.055555555555556,3.2814814814814817,-0.22592592592592586,-0.6560529863232577,0.041666666666666664,0.006237761171937166,Diametro,M0_Bloque,587204.529,517569,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
24,T7-B,D75,Sin Zn,1,2.833333333333333,3.2814814814814817,-0.44814814814814863,-1.3013510056576116,0.041666666666666664,0.024543687535160525,Diametro,M0_Bloque,587206.461,517570,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
25,T0-B,D75,Control,1,2.844444444444444,3.2814814814814817,-0.43703703703703756,-1.2690861046908941,0.041666666666666664,0.02334173247999285,Diametro,M0_Bloque,587208.571,517572,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
26,T9-A,D100,Sin B,1,3.511111111111111,3.2814814814814817,0.2296296296296294,0.6668079533121636,0.041666666666666664,0.00644395429855589,Diametro,M0_Bloque,587210.54,517574,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
27,T1-A,D100,Completo,1,3.411111111111111,3.2814814814814817,0.12962962962962932,0.3764238446117047,0.041666666666666664,0.002053549431771838,Diametro,M0_Bloque,587212.65,517576,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
28,T2-A,D100,Sin N,1,3.6222222222222222,3.2814814814814817,0.34074074074074057,0.9894569629793397,0.041666666666666664,0.01418876929838113,Diametro,M0_Bloque,587214.441,517577,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
29,T7-A,D100,Sin Zn,1,3.577777777777778,3.2814814814814817,0.2962962962962963,0.8603973591124697,0.041666666666666664,0.01072874805170597,Diametro,M0_Bloque,587215.987,517575,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
30,T0-A,D100,Control,1,3.333333333333334,3.2814814814814817,0.05185185185185226,0.15056953784468355,0.041666666666666664,3.285679090835013e-4,Diametro,M0_Bloque,587214.196,517574,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
31,T5-A,D100,Sin Mg y S,1,3.488888888888889,3.2814814814814817,0.20740740740740726,0.6022781513787285,0.041666666666666664,0.005257086545335921,Diametro,M0_Bloque,587212.086,517572,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
32,T4-B,D75,Sin K,1,3.077777777777778,3.2814814814814817,-0.20370370370370372,-0.5915231843898227,0.041666666666666664,0.0050710098213141465,Diametro,M0_Bloque,587210.117,517570,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
33,T8-B,D75,Sin Mn,1,3.0444444444444443,3.2814814814814817,-0.23703703703703738,-0.6883178872899764,0.041666666666666664,0.006866398753091835,Diametro,M0_Bloque,587208.007,517569,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
34,T11-B,D75,Sin Mo,1,3.2222222222222228,3.2814814814814817,-0.0592592592592589,-0.1720794718224927,0.041666666666666664,4.291499220682327e-4,Diametro,M0_Bloque,587206.075,517567,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
35,T1-A,D100,Completo,2,3.077777777777778,3.293055555555556,-0.21527777777777812,-0.6251324562301535,0.04166666666666666,0.005663631707715141,Diametro,M0_Bloque,587204.105,517565,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
36,T7-A,D100,Sin Zn,2,3.211111111111111,3.293055555555556,-0.08194444444444526,-0.23795364462954352,0.04166666666666666,8.206077824997544e-4,Diametro,M0_Bloque,587202.04,517564,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
37,T2-A,D100,Sin N,2,2.6666666666666665,3.293055555555556,-0.62638888888888955,-1.8189337919987063,0.04166666666666666,0.04794956724166364,Diametro,M0_Bloque,587200.115,517562,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
38,T2-B,D75,Sin N,2,2.8555555555555556,3.293055555555556,-0.43750000000000044,-1.270430475564506,0.04166666666666666,0.023391211496276182,Diametro,M0_Bloque,587197.782,517560,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
39,T4-B,D75,Sin K,2,3.1111111111111116,3.293055555555556,-0.18194444444444446,-0.5283377533299998,0.04166666666666666,0.004045518573823066,Diametro,M0_Bloque,587196.259,517559,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
40,T6-B,D75,Sin Fe,2,3.355555555555556,3.293055555555556,0.0625,0.18149006793778774,0.04166666666666666,4.7737166318931584e-4,Diametro,M0_Bloque,587194.193,517557,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
41,T2-A,D100,Sin N,3,3.6222222222222222,3.5333333333333337,0.08888888888888857,0.27013110434478227,0.125,0.0034748006445015074,Diametro,M0_Bloque,587192.224,517555,56,0.07142857142857142,0.10714285714285714,FALSE,TRUE,FALSE,TRUE
42,T3-A,D100,Sin P,3,3.4,3.5333333333333337,-0.13333333333333375,-0.40519665651717346,0.125,0.007818301450128393,Diametro,M0_Bloque,587190.146,517554,56,0.07142857142857142,0.10714285714285714,FALSE,TRUE,FALSE,TRUE
43,T5-A,D100,Sin Mg y S,3,3.4000000000000004,3.5333333333333337,-0.1333333333333333,-0.4051966565171721,0.125,0.00781830145012834,Diametro,M0_Bloque,587191.692,517552,56,0.07142857142857142,0.10714285714285714,FALSE,TRUE,FALSE,TRUE
44,T1-A,D100,Completo,3,3.6999999999999997,3.5333333333333337,0.16666666666666607,0.5064958206464659,0.125,0.012216096015825573,Diametro,M0_Bloque,587193.77,517553,56,0.07142857142857142,0.10714285714285714,FALSE,TRUE,FALSE,TRUE
45,T0-B,D75,Control,2,3.3111111111111113,3.293055555555556,0.01805555555555527,0.05243046407091648,0.04166666666666666,3.983990670567627e-5,Diametro,M0_Bloque,587195.739,517555,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
46,T9-B,D75,Sin B,2,3.2444444444444445,3.293055555555556,-0.048611111111111605,-0.14115894172938978,0.04166666666666666,2.887803888429167e-4,Diametro,M0_Bloque,587197.805,517557,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
47,T10-B,D75,Sin Cu,2,3.088888888888889,3.293055555555556,-0.20416666666666705,-0.592867555263436,0.04166666666666666,0.005094086059189032,Diametro,M0_Bloque,587199.328,517558,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
48,T8-A,D100,Sin Mn,2,3.4,3.293055555555556,0.10694444444444384,0.3105496718046565,0.04166666666666666,0.0013976970819997074,Diametro,M0_Bloque,587201.661,517560,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
49,T6-A,D100,Sin Fe,2,3.0222222222222226,3.293055555555556,-0.2708333333333335,-0.7864569610637409,0.04166666666666666,0.008963979008777018,Diametro,M0_Bloque,587203.586,517562,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
50,T3-A,D100,Sin P,2,3.1111111111111107,3.293055555555556,-0.18194444444444535,-0.5283377533300023,0.04166666666666666,0.004045518573823105,Diametro,M0_Bloque,587205.651,517563,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
51,T9-B,D75,Sin B,1,3.488888888888889,3.2814814814814817,0.20740740740740726,0.6022781513787285,0.041666666666666664,0.005257086545335921,Diametro,M0_Bloque,587207.621,517565,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
52,T5-B,D75,Sin Mg y S,1,3.2000000000000006,3.2814814814814817,-0.08148148148148104,-0.23660927375592766,0.041666666666666664,8.113615714102538e-4,Diametro,M0_Bloque,587209.552,517567,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
53,T6-B,D75,Sin Fe,1,3.0555555555555554,3.2814814814814817,-0.2259259259259263,-0.6560529863232589,0.041666666666666664,0.006237761171937191,Diametro,M0_Bloque,587211.663,517569,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
54,T11-A,D100,Sin Mo,1,3.377777777777778,3.2814814814814817,0.09629629629629655,0.27962914171155356,0.041666666666666664,0.0011332240129614502,Diametro,M0_Bloque,587213.632,517570,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
55,T3-A,D100,Sin P,1,3.5222222222222217,3.2814814814814817,0.24074074074074003,0.6990728542788798,0.041666666666666664,0.007082650081008983,Diametro,M0_Bloque,587215.742,517572,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
56,T8-A,D100,Sin Mn,1,3.377777777777778,3.2814814814814817,0.09629629629629655,0.27962914171155356,0.041666666666666664,0.0011332240129614502,Diametro,M0_Bloque,587217.533,517574,56,0.07142857142857142,0.10714285714285714,FALSE,FALSE,FALSE,FALSE
1,T4-A,D100,Sin K,1,0.7,0.6920833333333328,0.007916666666667127,0.732648464404455,0.29166666666666663,0.014734966301017416,NDVI,M1_Aditivo,587212.895,517579,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
2,T6-A,D100,Sin Fe,1,0.69,0.7070833333333331,-0.017083333333333117,-1.5809782652939435,0.29166666666666713,0.06861351344048222,NDVI,M1_Aditivo,587211.104,517578,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
3,T10-A,D100,Sin Cu,1,0.7,0.7055833333333331,-0.0055833333333331625,-0.5014558459531256,0.24791666666666656,0.005526038391029955,NDVI,M1_Aditivo,587208.994,517576,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
4,T3-B,D75,Sin P,1,0.66,0.6737499999999997,-0.013749999999999707,-1.2349285758547157,0.24791666666666676,0.03351445649271364,NDVI,M1_Aditivo,587207.025,517574,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
5,T1-B,D75,Completo,1,0.68,0.6877499999999998,-0.007749999999999702,-0.6960506518453804,0.24791666666666679,0.0106470719634702,NDVI,M1_Aditivo,587204.915,517572,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
6,T2-B,D75,Sin N,1,0.65,0.6637499999999997,-0.013749999999999707,-1.2349285758547188,0.24791666666666665,0.03351445649271378,NDVI,M1_Aditivo,587202.983,517570,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
7,T10-A,D100,Sin Cu,2,0.7,0.7122499999999998,-0.012249999999999872,-1.100209094852384,0.24791666666666667,0.02660106116991917,NDVI,M1_Aditivo,587201.014,517569,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
8,T4-A,D100,Sin K,2,0.69,0.6987499999999995,-0.008749999999999591,-0.8097693553944402,0.2916666666666668,0.01800033279431958,NDVI,M1_Aditivo,587198.948,517567,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
9,T0-A,D100,Control,2,0.66,0.6742499999999999,-0.014249999999999874,-1.2798350695221605,0.2479166666666667,0.03599618814705014,NDVI,M1_Aditivo,587197.023,517566,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
10,T3-B,D75,Sin P,2,0.69,0.6804166666666664,0.009583333333333499,0.8607077952926752,0.24791666666666667,0.016280208893154523,NDVI,M1_Aditivo,587194.69,517564,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
11,T8-B,D75,Sin Mn,2,0.7,0.7004166666666665,-4.1666666666650976e-4,-0.037422078056210284,0.24791666666666645,3.0775442142080546e-5,NDVI,M1_Aditivo,587193.167,517562,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
12,T7-B,D75,Sin Zn,2,0.69,0.6929166666666664,-0.0029166666666664565,-0.26992311846482564,0.29166666666666635,0.0020000369771467972,NDVI,M1_Aditivo,587191.101,517561,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
13,T0-A,D100,Control,3,0.67,0.6779999999999998,-0.007999999999999785,-0.7447544232564259,0.30000000000000004,0.015847404313143194,NDVI,M1_Aditivo,587189.132,517559,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
14,T11-A,D100,Sin Mo,3,0.72,0.7219999999999996,-0.0019999999999996687,-0.18618860581410504,0.29999999999999993,9.90462769571434e-4,NDVI,M1_Aditivo,587187.054,517557,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
15,T8-A,D100,Sin Mn,3,0.72,0.7199999999999998,2.220446049250313e-16,0,0.29999999999999993,4.427187591733803e-33,NDVI,M1_Aditivo,587188.6,517555,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
16,T10-A,D100,Sin Cu,3,0.71,0.7159999999999997,-0.005999999999999783,-0.5585658174423197,0.30000000000000004,0.008914164926143055,NDVI,M1_Aditivo,587190.678,517557,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
17,T1-B,D75,Completo,2,0.7,0.6944166666666665,0.005583333333333496,0.5014558459531222,0.24791666666666665,0.005526038391029881,NDVI,M1_Aditivo,587192.647,517559,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
18,T5-B,D75,Sin Mg y S,2,0.71,0.6904166666666665,0.019583333333333508,1.7588376686415637,0.24791666666666667,0.06798295169183129,NDVI,M1_Aditivo,587194.713,517560,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
19,T11-B,D75,Sin Mo,2,0.7,0.7024166666666664,-0.0024166666666664005,-0.21704805272598468,0.24791666666666665,0.001035285873659257,NDVI,M1_Aditivo,587196.236,517562,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
20,T9-A,D100,Sin B,2,0.71,0.7137499999999998,-0.003749999999999809,-0.3470440094547679,0.29166666666666663,0.0033061835744670072,NDVI,M1_Aditivo,587198.569,517564,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
21,T11-A,D100,Sin Mo,2,0.72,0.7182499999999997,0.0017500000000002514,0.15717272783605726,0.24791666666666662,5.428787993861219e-4,NDVI,M1_Aditivo,587200.494,517565,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
22,T5-A,D100,Sin Mg y S,2,0.7,0.7062499999999998,-0.006249999999999867,-0.5613311708430546,0.24791666666666665,0.006924474481965671,NDVI,M1_Aditivo,587202.56,517567,56,0.07142857142857142,0.5357142857142857,FALSE,FALSE,FALSE,FALSE
