Nodo,X,Y,Variable,Escenario,Valor,Gi_estrella,Perm_Q025,Perm_Q975,p_Monte_Carlo_informativo,Clase_Gi
32,587210.117,517570,NDVI,Original,0.67,-2.04154269576959,-2.041542695769601,1.7614141761837416,0.05,Sin_clasificar
33,587208.007,517569,NDVI,Original,0.68,-2.2792275002666793,-1.8038578912725116,1.8921408186571376,0.018,Coldspot
34,587206.075,517567,NDVI,Original,0.69,-0.6154338687870975,-2.04154269576959,1.7614141761837416,0.422,Sin_clasificar
35,587204.105,517565,NDVI,Original,0.7,-0.14006425979291906,-1.8038578912725116,1.9990989806808201,0.892,Sin_clasificar
36,587202.04,517564,NDVI,Original,0.7,0.810674958195406,-2.04154269576959,1.9990989806808201,0.544,Sin_clasificar
37,587200.115,517562,NDVI,Original,0.67,1.0483597626924845,-1.8038578912725116,1.7614141761837416,0.308,Sin_clasificar
38,587197.782,517560,NDVI,Original,0.67,0.09762054470415955,-2.04154269576959,1.7614141761837416,0.878,Sin_clasificar
39,587196.259,517559,NDVI,Original,0.69,0.33530534920123817,-2.1722693382429883,1.7614141761837416,0.672,Sin_clasificar
40,587194.193,517557,NDVI,Original,0.71,-0.14006425979292964,-2.041542695769596,1.7614141761837416,0.976,Sin_clasificar
41,587192.224,517555,NDVI,Original,0.7,1.2860445671895844,-1.9345845337459093,1.7614141761837416,0.144,Sin_clasificar
42,587190.146,517554,NDVI,Original,0.7,1.7614141761837416,-1.9345845337459044,1.8921408186571376,0.082,Sin_clasificar
43,587191.692,517552,NDVI,Original,0.72,1.7614141761837416,-1.8038578912725116,1.7614141761837416,0.07,Sin_clasificar
44,587193.77,517553,NDVI,Original,0.71,0.5729901536983274,-1.8038578912725116,1.7614141761837416,0.628,Sin_clasificar
45,587195.739,517555,NDVI,Original,0.67,0.5729901536983274,-2.041542695769601,1.7614141761837416,0.666,Sin_clasificar
46,587197.805,517557,NDVI,Original,0.71,-0.6154338687870975,-2.04154269576959,1.7614141761837474,0.6,Sin_clasificar
47,587199.328,517558,NDVI,Original,0.71,0.5729901536983274,-1.8038578912725174,1.8921408186571376,0.562,Sin_clasificar
48,587201.661,517560,NDVI,Original,0.72,0.3353053492012276,-2.041542695769601,1.7614141761837416,0.876,Sin_clasificar
49,587203.586,517562,NDVI,Original,0.72,1.0483597626924952,-1.8038578912725174,1.7614141761837416,0.322,Sin_clasificar
50,587205.651,517563,NDVI,Original,0.68,0.09762054470417011,-1.6968997292488202,1.9990989806808308,0.92,Sin_clasificar
51,587207.621,517565,NDVI,Original,0.68,-1.328488282278344,-1.8038578912725116,1.7614141761837474,0.164,Sin_clasificar
52,587209.552,517567,NDVI,Original,0.67,-2.04154269576959,-1.8038578912725116,1.892140818657142,0.034,Coldspot
53,587211.663,517569,NDVI,Original,0.69,-0.8531186732841867,-1.8038578912725174,1.9990989806808201,0.304,Sin_clasificar
54,587213.632,517570,NDVI,Original,0.72,0.097620544704149,-2.041542695769601,1.999098980680826,0.956,Sin_clasificar
55,587215.742,517572,NDVI,Original,0.71,1.7614141761837416,-2.04154269576959,1.7614141761837416,0.074,Sin_clasificar
56,587217.533,517574,NDVI,Original,0.72,1.2860445671895844,-2.04154269576959,1.7614141761837416,0.124,Sin_clasificar
1,587212.895,517579,NDVI,Residual_ajustado,0.007916666666666088,0.9252038324810689,-1.9848240708132165,1.8355694902903132,0.314,Sin_clasificar
2,587211.104,517578,NDVI,Residual_ajustado,-0.017083333333333336,0.9252038324810689,-1.9848240708132165,1.8355694902903132,0.314,Sin_clasificar
3,587208.994,517576,NDVI,Residual_ajustado,-0.005583333333333284,-0.7157237194665013,-1.8437741280500517,2.0256726928510504,0.534,Sin_clasificar
4,587207.025,517574,NDVI,Residual_ajustado,-0.013750000000000017,-0.666845026429764,-1.8617545044171337,1.9865697384216614,0.482,Sin_clasificar
5,587204.915,517572,NDVI,Residual_ajustado,-0.007749999999999934,-1.7282109323703372,-1.7589346822791416,1.9225037371913651,0.074,Sin_clasificar
6,587202.983,517570,NDVI,Residual_ajustado,-0.01375000000000003,-1.2464066724367897,-1.781977494710747,2.064775647280449,0.242,Sin_clasificar
7,587201.014,517569,NDVI,Residual_ajustado,-0.012250000000000006,-1.2883026950397025,-1.7634734180611247,2.0035027142236745,0.246,Sin_clasificar
8,587198.948,517567,NDVI,Residual_ajustado,-0.008749999999999812,-1.56062684195866,-1.8854955838921186,1.9729535310757047,0.144,Sin_clasificar
9,587197.023,517566,NDVI,Residual_ajustado,-0.014249999999999987,-0.6458970151283019,-1.7187843272846752,2.0113582184617114,0.544,Sin_clasificar
10,587194.69,517564,NDVI,Residual_ajustado,0.009583333333333265,-0.4713302542828265,-1.9331523096029408,2.1473457251603607,0.668,Sin_clasificar
11,587193.167,517562,NDVI,Residual_ajustado,-4.166666666667294e-4,1.3162333767749719,-2.0151986872003134,1.8154943127930905,0.198,Sin_clasificar
12,587191.101,517561,NDVI,Residual_ajustado,-0.002916666666666742,0.579561646007013,-1.9361199445373098,1.8771163793715457,0.514,Sin_clasificar
13,587189.132,517559,NDVI,Residual_ajustado,-0.00799999999999998,-0.5586136347055682,-1.8387116919855315,1.7028987520477408,0.558,Sin_clasificar
14,587187.054,517557,NDVI,Residual_ajustado,-0.001999999999999988,-0.6703363616466764,-1.837140591137922,2.0574438433249185,0.542,Sin_clasificar
15,587188.6,517555,NDVI,Residual_ajustado,-3.469446951953614e-18,0.08379204520583328,-1.9345488436897074,2.00786688324481,0.864,Sin_clasificar
16,587190.678,517557,NDVI,Residual_ajustado,-0.005999999999999996,0.0663353691212829,-1.6342940150354632,2.0151986872003267,0.792,Sin_clasificar
17,587192.647,517559,NDVI,Residual_ajustado,0.00558333333333327,1.1870539737493155,-1.7365901368909222,2.1489168260079414,0.224,Sin_clasificar
18,587194.713,517560,NDVI,Residual_ajustado,0.019583333333333286,1.2324413315691474,-1.992505008290403,2.1063225363616684,0.19,Sin_clasificar
19,587196.236,517562,NDVI,Residual_ajustado,-0.0024166666666667084,1.4000254219808197,-1.8635001720255877,1.9750483322058558,0.176,Sin_clasificar
20,587198.569,517564,NDVI,Residual_ajustado,-0.0037500000000000033,-1.7282109323703267,-1.8847973168487462,2.0717583177142593,0.096,Sin_clasificar
21,587200.494,517565,NDVI,Residual_ajustado,0.0017500000000000276,-1.078822582025112,-1.7428745402813572,1.8156688795539286,0.294,Sin_clasificar
22,587202.56,517567,NDVI,Residual_ajustado,-0.006250000000000002,-0.7017583785988658,-1.7976885031868415,2.042256535131374,0.504,Sin_clasificar
23,587204.529,517569,NDVI,Residual_ajustado,0.01024999999999997,-1.3301987176426266,-1.71651495939369,2.009263417331559,0.21,Sin_clasificar
24,587206.461,517570,NDVI,Residual_ajustado,-0.01624999999999996,-0.8064984351061545,-1.6990582833091348,2.012056485505105,0.42,Sin_clasificar
25,587208.571,517572,NDVI,Residual_ajustado,0.008249999999999967,-1.0508919002898323,-1.8329509888776292,1.9635269259900652,0.31,Sin_clasificar
26,587210.54,517574,NDVI,Residual_ajustado,0.002916666666666676,0.5202089473195587,-1.7797081268197568,2.0178171886129945,0.584,Sin_clasificar
27,587212.65,517576,NDVI,Residual_ajustado,0.016416666666666694,1.0508919002898445,-1.8345220897252479,2.1894163145241228,0.286,Sin_clasificar
28,587214.441,517577,NDVI,Residual_ajustado,0.020416666666666663,3.1456930304356865,-1.9298355411468688,2.1159237082081512,0.006,Hotspot
29,587215.987,517575,NDVI,Residual_ajustado,0.027916666666666704,3.4180171773546735,-1.7221010957407445,1.814272345467165,0.002,Hotspot
30,587214.196,517574,NDVI,Residual_ajustado,0.0024166666666666967,2.412512634884659,-1.8648967061123467,1.9633523592292113,0.014,Hotspot
31,587212.086,517572,NDVI,Residual_ajustado,-0.009583333333333333,-0.08728338042273064,-1.806416841229117,2.1400139212048357,0.9,Sin_clasificar
32,587210.117,517570,NDVI,Residual_ajustado,-0.006249999999999753,-0.9461518437825389,-1.8669915072425023,2.0307351289155697,0.346,Sin_clasificar
33,587208.007,517569,NDVI,Residual_ajustado,-0.013749999999999955,-2.335703260112625,-1.8837499162836555,2.128143381467352,0.026,Coldspot
34,587206.075,517567,NDVI,Residual_ajustado,-0.0057500000000000355,-1.2883026950397065,-1.6344685817963116,2.081883189843297,0.16,Sin_clasificar
35,587204.105,517565,NDVI,Residual_ajustado,-0.010250000000000009,-1.9795870679878416,-1.8584377359610653,1.8139232119454585,0.042,Coldspot
36,587202.04,517564,NDVI,Residual_ajustado,-0.008750000000000008,-1.1416666159294915,-1.857041201874304,1.920583502822072,0.254,Sin_clasificar
37,587200.115,517562,NDVI,Residual_ajustado,-0.01624999999999995,-0.9740825255178243,-1.818461947727453,1.9982657113983064,0.356,Sin_clasificar
38,587197.782,517560,NDVI,Residual_ajustado,-4.166666666666496e-4,1.2533893428706104,-1.8818296819143652,1.7612040501701387,0.208,Sin_clasificar
39,587196.259,517559,NDVI,Residual_ajustado,0.007083333333333473,2.1122578062304163,-1.820905882379285,2.0268946601769753,0.028,Hotspot
40,587194.193,517557,NDVI,Residual_ajustado,0.01208333333333333,1.9411823806018353,-1.7013276512001272,2.0349247311758636,0.054,Sin_clasificar
41,587192.224,517555,NDVI,Residual_ajustado,0.009999999999999976,0.506243606451915,-1.7886110316228696,1.9272170397341928,0.668,Sin_clasificar
42,587190.146,517554,NDVI,Residual_ajustado,-1.929879867024198e-17,0.5865443164408406,-1.8127012446195525,1.8689117416118002,0.548,Sin_clasificar
43,587191.692,517552,NDVI,Residual_ajustado,0.010000000000000005,0.6703363616466743,-1.8415047601590617,2.0015824798543744,0.508,Sin_clasificar
44,587193.77,517553,NDVI,Residual_ajustado,-0.004000000000000012,1.155631956797132,-1.81531974603223,2.107544503687586,0.232,Sin_clasificar
45,587195.739,517555,NDVI,Residual_ajustado,0.011583333333333298,1.7491589436717918,-1.8692608751334898,2.0284657610245724,0.09,Sin_clasificar
46,587197.805,517557,NDVI,Residual_ajustado,0.01208333333333328,1.8399336593114528,-1.9715569969889466,2.06599761460636,0.074,Sin_clasificar
47,587199.328,517558,NDVI,Residual_ajustado,0.013583333333333305,1.5117481489219362,-1.8844481833270503,1.7510791780411048,0.106,Sin_clasificar
48,587201.661,517560,NDVI,Residual_ajustado,0.0037500000000000077,0.2897808230035155,-1.8800840143059059,1.9740009316407892,0.768,Sin_clasificar
49,587203.586,517562,NDVI,Residual_ajustado,0.006250000000000052,-1.0578745707236572,-1.8643730058298162,2.0766461870179374,0.26,Sin_clasificar
50,587205.651,517563,NDVI,Residual_ajustado,-0.016249999999999924,-1.6863149097674146,-1.9694621958587977,2.0050738150712837,0.124,Sin_clasificar
51,587207.621,517565,NDVI,Residual_ajustado,-0.011249999999999953,-2.3985472940170105,-1.7954191352958473,1.9221546036696737,0.014,Coldspot
52,587209.552,517567,NDVI,Residual_ajustado,-0.013749999999999958,-1.9376910453849097,-1.801528971925435,2.0007096460501397,0.048,Coldspot
53,587211.663,517569,NDVI,Residual_ajustado,-0.0012500000000000148,-0.9391691733487163,-1.8329509888776236,2.2122845601948793,0.37,Sin_clasificar
54,587213.632,517570,NDVI,Residual_ajustado,0.008416666666666711,0.49227826558429044,-1.7238467633491956,2.210364325825579,0.614,Sin_clasificar
55,587215.742,517572,NDVI,Residual_ajustado,0.02041666666666668,2.9152649061196683,-1.9219800369088278,1.9912830409644804,0.004,Hotspot
56,587217.533,517574,NDVI,Residual_ajustado,0.010416666666666689,3.4180171773546735,-1.7221010957407445,1.814272345467165,0.002,Hotspot
1,587212.895,517579,Nitratos,Original,4900,-0.33641466732910824,-1.8373677840893787,1.8519797342865,0.782,Sin_clasificar
2,587211.104,517578,Nitratos,Original,5500,-0.33641466732910824,-1.8373677840893787,1.8519797342865,0.782,Sin_clasificar
3,587208.994,517576,Nitratos,Original,5400,0.7102087421392261,-1.8373677840893787,1.8995535256259697,0.492,Sin_clasificar
4,587207.025,517574,Nitratos,Original,6100,1.3286680295523328,-1.9063497815316097,1.9732929022021484,0.226,Sin_clasificar
5,587204.915,517572,Nitratos,Original,5800,1.5665369862496816,-2.0014973642105494,1.8305715281837391,0.132,Sin_clasificar
6,587202.983,517570,Nitratos,Original,4100,-0.19369329331069898,-2.0752367407867274,1.7568321516075605,0.902,Sin_clasificar
7,587201.014,517569,Nitratos,Original,3400,-1.145169120100094,-2.122810532126197,1.6664419480625692,0.212,Sin_clasificar
8,587198.948,517567,Nitratos,Original,3800,-1.478185659476382,-2.1703843234656666,1.8995535256259697,0.13,Sin_clasificar
9,587197.023,517566,Nitratos,Original,3600,-0.5267098326869872,-1.9539235728710795,1.8044059429470303,0.498,Sin_clasificar
10,587194.69,517564,Nitratos,Original,5400,0.9956514901760446,-1.8849415754288483,1.8044059429470303,0.358,Sin_clasificar
11,587193.167,517562,Nitratos,Original,5900,1.7568321516075605,-1.8373677840893787,2.020866693541618,0.122,Sin_clasificar
12,587191.101,517561,Nitratos,Original,5400,0.5199135767813472,-1.8112021988526703,1.856737113420448,0.696,Sin_clasificar
13,587189.132,517559,Nitratos,Original,2800,-0.0985457106317595,-1.9539235728710795,1.8305715281837391,0.908,Sin_clasificar
14,587187.054,517557,Nitratos,Original,4500,-0.5742836240264569,-2.0014973642105494,1.7568321516075605,0.572,Sin_clasificar
15,587188.6,517555,Nitratos,Original,4900,-0.5267098326869872,-1.9800891581077877,1.7092583602680909,0.542,Sin_clasificar
16,587190.678,517557,Nitratos,Original,5300,-1.0975953287606242,-2.122810532126197,1.7092583602680909,0.276,Sin_clasificar
17,587192.647,517559,Nitratos,Original,5900,2.0898486909838487,-1.8112021988526703,2.068440484881088,0.05,Hotspot
18,587194.713,517560,Nitratos,Original,5200,1.8995535256259697,-1.9063497815316097,1.9257191108626788,0.092,Sin_clasificar
19,587196.236,517562,Nitratos,Original,5600,0.757782533478696,-1.8587759901921401,1.8781453195232087,0.458,Sin_clasificar
20,587198.569,517564,Nitratos,Original,5700,-1.3354642854579728,-2.122810532126197,1.661684568928621,0.13,Sin_clasificar
21,587200.494,517565,Nitratos,Original,4500,-0.47913604134751747,-2.0276629494472576,1.7568321516075605,0.688,Sin_clasificar
22,587202.56,517567,Nitratos,Original,4600,-0.0985457106317595,-1.8373677840893787,1.9257191108626788,0.848,Sin_clasificar
23,587204.529,517569,Nitratos,Original,5800,0.8529301161576354,-2.313105697484076,1.8519797342865,0.424,Sin_clasificar
24,587206.461,517570,Nitratos,Original,5600,1.5665369862496816,-2.0276629494472576,1.8995535256259697,0.152,Sin_clasificar
25,587208.571,517572,Nitratos,Original,5000,1.138372864194454,-2.053828534683966,1.7615895307415086,0.25,Sin_clasificar
26,587210.54,517574,Nitratos,Original,4600,0.3296184114234682,-1.9325153667683181,1.7615895307415086,0.848,Sin_clasificar
27,587212.65,517576,Nitratos,Original,4000,-2.0014973642105494,-2.122810532126197,1.8305715281837391,0.054,Sin_clasificar
28,587214.441,517577,Nitratos,Original,3600,-2.762678025642065,-1.9063497815316097,1.7354239455047997,0.008,Coldspot
29,587215.987,517575,Nitratos,Original,3600,-3.0005469823394137,-2.0014973642105494,1.7829977368442695,0.006,Coldspot
30,587214.196,517574,Nitratos,Original,2200,-1.7636284075132005,-1.863533369326087,1.7829977368442695,0.06,Sin_clasificar
31,587212.086,517572,Nitratos,Original,5800,-0.14611950197122925,-1.9800891581077877,1.6141107775891512,0.83,Sin_clasificar
32,587210.117,517570,Nitratos,Original,5200,1.3286680295523328,-2.0276629494472576,1.7354239455047997,0.214,Sin_clasificar
33,587208.007,517569,Nitratos,Original,5200,1.7092583602680909,-2.1442187382289584,1.661684568928621,0.064,Hotspot
34,587206.075,517567,Nitratos,Original,5800,1.471389403570742,-2.079994119920674,1.8305715281837391,0.17,Sin_clasificar
35,587204.105,517565,Nitratos,Original,5600,-0.003398127952820009,-2.096644946889489,1.7829977368442695,0.962,Sin_clasificar
36,587202.04,517564,Nitratos,Original,4500,-0.7170049980448662,-2.1442187382289584,1.882902698657157,0.468,Sin_clasificar
37,587200.115,517562,Nitratos,Original,3700,-0.2888408759896385,-1.8849415754288483,1.9043109047599178,0.772,Sin_clasificar
38,587197.782,517560,Nitratos,Original,4000,0.757782533478696,-2.049071155550019,1.8519797342865,0.442,Sin_clasificar
39,587196.259,517559,Nitratos,Original,5500,1.471389403570742,-2.1442187382289584,1.7092583602680909,0.184,Sin_clasificar
40,587194.193,517557,Nitratos,Original,6700,0.6150611594602867,-1.9063497815316097,1.8044059429470303,0.522,Sin_clasificar
41,587192.224,517555,Nitratos,Original,2900,0.47233978544187744,-2.0062547433444964,1.9471273169654395,0.688,Sin_clasificar
42,587190.146,517554,Nitratos,Original,5400,-1.0500215374211543,-2.3654368679574924,1.8519797342865,0.27,Sin_clasificar
43,587191.692,517552,Nitratos,Original,3400,-1.2878904941185032,-2.3345139035868376,1.8305715281837391,0.238,Sin_clasificar
44,587193.77,517553,Nitratos,Original,4800,-1.5257594508158518,-2.191792529568428,1.856737113420448,0.154,Sin_clasificar
45,587195.739,517555,Nitratos,Original,4400,0.2344708287445287,-2.0014973642105494,1.7354239455047997,0.842,Sin_clasificar
46,587197.805,517557,Nitratos,Original,5800,0.18689703740505897,-2.0752367407867274,1.661684568928621,0.82,Sin_clasificar
47,587199.328,517558,Nitratos,Original,4800,0.5199135767813472,-2.1442187382289584,1.8519797342865,0.65,Sin_clasificar
48,587201.661,517560,Nitratos,Original,5100,-1.0500215374211543,-2.122810532126197,1.7092583602680909,0.282,Sin_clasificar
49,587203.586,517562,Nitratos,Original,4300,-0.47913604134751747,-1.6209070334947913,1.8044059429470303,0.604,Sin_clasificar
50,587205.651,517563,Nitratos,Original,3600,-0.6218574153659266,-2.0062547433444964,1.7354239455047997,0.554,Sin_clasificar
51,587207.621,517565,Nitratos,Original,4800,0.757782533478696,-1.9063497815316097,1.8519797342865,0.52,Sin_clasificar
52,587209.552,517567,Nitratos,Original,5900,1.2810942382128632,-2.1703843234656666,1.8044059429470303,0.21,Sin_clasificar
53,587211.663,517569,Nitratos,Original,5700,2.1374224823233186,-2.0276629494472576,1.8519797342865,0.042,Hotspot
54,587213.632,517570,Nitratos,Original,6000,1.6141107775891512,-2.0752367407867274,1.7568321516075605,0.152,Sin_clasificar
55,587215.742,517572,Nitratos,Original,4800,-1.8587759901921401,-2.0014973642105494,1.7568321516075605,0.056,Sin_clasificar
56,587217.533,517574,Nitratos,Original,3600,-3.0005469823394137,-2.0014973642105494,1.7829977368442695,0.006,Coldspot
1,587212.895,517579,Nitratos,Residual_ajustado,491.6666666666782,0.8113886088372336,-1.8743595323314972,1.8954867437117606,0.432,Sin_clasificar
2,587211.104,517578,Nitratos,Residual_ajustado,391.66666666666526,0.8113886088372336,-1.8743595323314972,1.8954867437117606,0.432,Sin_clasificar
3,587208.994,517576,Nitratos,Residual_ajustado,786.6666666666653,0.3901405291693346,-2.0298324774273846,1.8577688387322657,0.796,Sin_clasificar
4,587207.025,517574,Nitratos,Residual_ajustado,399.9999999999998,1.3246631920633332,-2.118424188951384,1.931001197197609,0.22,Sin_clasificar
5,587204.915,517572,Nitratos,Residual_ajustado,-59.99999999999825,0.5132745832261078,-2.1048146356082666,1.892570410852525,0.628,Sin_clasificar
6,587202.983,517570,Nitratos,Residual_ajustado,-199.99999999999963,-0.8865651892087264,-1.9477863129874535,1.779546310707785,0.326,Sin_clasificar
7,587201.014,517569,Nitratos,Residual_ajustado,-1130,-1.2481904637543964,-1.8503159880919888,1.979606744851599,0.204,Sin_clasificar
8,587198.948,517567,Nitratos,Residual_ajustado,-525.0000000000041,-0.47827858891523867,-1.897430965617919,1.7667144461271365,0.652,Sin_clasificar
9,587197.023,517566,Nitratos,Residual_ajustado,409.99999999999955,0.23201048080169615,-1.864119963625721,1.7978868040225544,0.72,Sin_clasificar
10,587194.69,517564,Nitratos,Residual_ajustado,-216.66666666666615,1.0576567169507647,-1.941305573300252,1.8584169127009853,0.296,Sin_clasificar
11,587193.167,517562,Nitratos,Residual_ajustado,403.33333333333394,0.12183790611933086,-1.8858304415778377,2.0709203670442222,0.98,Sin_clasificar
12,587191.101,517561,Nitratos,Residual_ajustado,183.3333333333342,0.02592295874879686,-1.9453236319063163,1.9552391636277289,0.998,Sin_clasificar
13,587189.132,517559,Nitratos,Residual_ajustado,-339.9999999999983,0.36292142248310744,-2.002094911566176,1.8289295471242326,0.784,Sin_clasificar
14,587187.054,517557,Nitratos,Residual_ajustado,-320,1.0732104922000407,-1.8248466811212958,1.7904987607791532,0.286,Sin_clasificar
15,587188.6,517555,Nitratos,Residual_ajustado,419.9999999999998,1.1043180426985917,-1.869304555375479,1.806506187806527,0.306,Sin_clasificar
16,587190.678,517557,Nitratos,Residual_ajustado,819.9999999999995,0.5625282048488149,-1.9217337394449159,1.8277630139805385,0.552,Sin_clasificar
17,587192.647,517559,Nitratos,Residual_ajustado,123.33333333333414,1.1652369957582573,-2.04545106007353,2.0169358054498616,0.272,Sin_clasificar
18,587194.713,517560,Nitratos,Residual_ajustado,-336.66666666666595,0.12572634993164666,-1.952063601181004,2.0491450816952312,0.906,Sin_clasificar
19,587196.236,517562,Nitratos,Residual_ajustado,-236.6666666666662,-0.6208548620335989,-1.8346325980489682,1.7982108410069126,0.51,Sin_clasificar
20,587198.569,517564,Nitratos,Residual_ajustado,1000,0.7504696557775601,-1.7919893309072044,1.7661959869521533,0.422,Sin_clasificar
21,587200.494,517565,Nitratos,Residual_ajustado,-370.0000000000001,0.29941017354855853,-1.8310033838241395,1.7991181445631286,0.766,Sin_clasificar
22,587202.56,517567,Nitratos,Residual_ajustado,30.00000000000005,-0.3577368307333455,-1.9941236017509174,1.6036590355972211,0.782,Sin_clasificar
23,587204.529,517569,Nitratos,Residual_ajustado,220.00000000000037,0.17886841536667394,-1.7919245235103323,1.849214262345165,0.896,Sin_clasificar
24,587206.461,517570,Nitratos,Residual_ajustado,300.0000000000001,0.6532585604695905,-1.905143045845685,1.8874506264996345,0.514,Sin_clasificar
25,587208.571,517572,Nitratos,Residual_ajustado,759.9999999999994,0.8567537866476118,-1.9380652034566546,1.9487584239405304,0.408,Sin_clasificar
26,587210.54,517574,Nitratos,Residual_ajustado,-183.3333333333342,1.2572634993164682,-1.9659971915084817,2.0762345735877266,0.294,Sin_clasificar
27,587212.65,517576,Nitratos,Residual_ajustado,-893.3333333333339,-1.1600524040085003,-1.8356695163989216,2.0579588876698223,0.254,Sin_clasificar
28,587214.441,517577,Nitratos,Residual_ajustado,266.66666666666583,-1.5100123471171991,-2.026786529774398,1.8766277912220175,0.122,Sin_clasificar
29,587215.987,517575,Nitratos,Residual_ajustado,-733.3333333333342,-1.9338527226599778,-2.0012524154068387,1.8160328751467083,0.046,Sin_clasificar
30,587214.196,517574,Nitratos,Residual_ajustado,-1073.3333333333342,-1.1561639601961808,-1.8879042782777384,1.8376137383050788,0.224,Sin_clasificar
31,587212.086,517572,Nitratos,Residual_ajustado,1146.6666666666658,0.5923396074099198,-1.9299642788476559,1.870471088519174,0.562,Sin_clasificar
32,587210.117,517570,Nitratos,Residual_ajustado,-175.000000000004,0.7595426913396373,-2.0544592882387356,1.8405948785611894,0.37,Sin_clasificar
33,587208.007,517569,Nitratos,Residual_ajustado,-380.0000000000001,-0.07388043243406377,-1.8831733383060851,1.933723107866228,0.934,Sin_clasificar
34,587206.075,517567,Nitratos,Residual_ajustado,-120.00000000000003,-0.3421830554840693,-1.8328827983334253,1.8794793166843797,0.71,Sin_clasificar
35,587204.105,517565,Nitratos,Residual_ajustado,790.0000000000009,-0.077768876246379,-1.9054022754331759,2.0253607670432254,0.948,Sin_clasificar
36,587202.04,517564,Nitratos,Residual_ajustado,250,0.3071870611732001,-1.8604907494008922,1.8082559875220752,0.648,Sin_clasificar
37,587200.115,517562,Nitratos,Residual_ajustado,449.99999999999966,1.4776086486812139,-1.9436386395876446,1.7991829519599956,0.116,Sin_clasificar
38,587197.782,517560,Nitratos,Residual_ajustado,-216.66666666666654,-0.6286317496582369,-2.023870196915161,1.8385210418612874,0.54,Sin_clasificar
39,587196.259,517559,Nitratos,Residual_ajustado,208.3333333333301,0.3862520853570177,-1.924390842716667,2.0506356518232884,0.732,Sin_clasificar
40,587194.193,517557,Nitratos,Residual_ajustado,708.3333333333336,0.764727283089399,-2.103129643289595,1.7705380825425778,0.444,Sin_clasificar
41,587192.224,517555,Nitratos,Residual_ajustado,-299.99999999999943,1.6085195903626202,-1.8335956796990174,1.7210900387292551,0.096,Sin_clasificar
42,587190.146,517554,Nitratos,Residual_ajustado,800.0000000000003,0.48216703272755385,-1.9580258816932234,1.9488880387342757,0.624,Sin_clasificar
43,587191.692,517552,Nitratos,Residual_ajustado,-1120.0000000000005,-0.12443020199420729,-1.9275015977665202,1.8908206111369759,0.878,Sin_clasificar
44,587193.77,517553,Nitratos,Residual_ajustado,40.00000000000007,-0.26182188336281115,-1.8789608575094068,1.9612014441399563,0.746,Sin_clasificar
45,587195.739,517555,Nitratos,Residual_ajustado,243.3333333333334,0.6415932290326335,-1.7383288062972055,1.7393009172502807,0.516,Sin_clasificar
46,587197.805,517557,Nitratos,Residual_ajustado,133.3333333333337,-0.2553411436756147,-1.9691727539552055,1.9680062208115099,0.81,Sin_clasificar
47,587199.328,517558,Nitratos,Residual_ajustado,-696.6666666666658,-0.0012961479374409793,-1.9000232614928008,1.8680084074380394,0.996,Sin_clasificar
48,587201.661,517560,Nitratos,Residual_ajustado,570.0000000000002,-0.4808708847901137,-1.977273678564205,1.8758501024595544,0.668,Sin_clasificar
49,587203.586,517562,Nitratos,Residual_ajustado,-725,-0.1283186458065256,-1.9454532467000605,1.9659323841116125,0.996,Sin_clasificar
50,587205.651,517563,Nitratos,Residual_ajustado,-1050,-1.3104055647514965,-2.035989180130222,1.8798681610656174,0.22,Sin_clasificar
51,587207.621,517565,Nitratos,Residual_ajustado,-949.9999999999994,-0.8165732005869856,-2.0342393804146783,2.0391647425769532,0.426,Sin_clasificar
52,587209.552,517567,Nitratos,Residual_ajustado,280.0000000000001,-1.2443020199420778,-2.0136306282093868,1.98077327799529,0.256,Sin_clasificar
53,587211.663,517569,Nitratos,Residual_ajustado,-375,1.4957547198053651,-1.8188195932122047,1.6891399920713654,0.124,Sin_clasificar
54,587213.632,517570,Nitratos,Residual_ajustado,1046.666666666666,1.329847783813088,-1.7606225508211644,1.817329023084149,0.146,Sin_clasificar
55,587215.742,517572,Nitratos,Residual_ajustado,66.66666666666598,-1.3272554879382163,-2.041238579276846,2.022444434183982,0.2,Sin_clasificar
56,587217.533,517574,Nitratos,Residual_ajustado,-1013.3333333333342,-1.9338527226599778,-2.0012524154068387,1.8160328751467083,0.046,Sin_clasificar
1,587212.895,517579,Potasio_savia,Original,4100,-2.805190435077317,-2.0421513853416533,2.0591835069875404,0.006,Coldspot
2,587211.104,517578,Potasio_savia,Original,4100,-2.805190435077317,-2.0421513853416533,2.0591835069875404,0.006,Coldspot
3,587208.994,517576,Potasio_savia,Original,4200,-1.3744922168229472,-2.0421513853416533,1.8255027980059944,0.184,Sin_clasificar
4,587207.025,517574,Potasio_savia,Original,4400,-0.9929726919551153,-1.999230438794022,1.7301229167890364,0.338,Sin_clasificar
5,587204.915,517572,Potasio_savia,Original,4400,-0.9929726919551153,-1.713090795143148,1.9638036257705824,0.318,Sin_clasificar
6,587202.983,517570,Potasio_savia,Original,4100,-0.7068330483042412,-1.7560117416907792,1.9638036257705824,0.476,Sin_clasificar
7,587201.014,517569,Potasio_savia,Original,4400,-0.7068330483042412,-1.9467715041246951,2.0162625604399103,0.452,Sin_clasificar
8,587198.948,517567,Potasio_savia,Original,4400,0.8192450511670866,-1.8513916229077372,1.9638036257705824,0.43,Sin_clasificar
9,587197.023,517566,Potasio_savia,Original,4200,1.1053846948179606,-1.808470676360106,2.0162625604399103,0.256,Sin_clasificar
