grid_id,X,Y,I1,Var_I1,I2,Var_I2,Diferencia_I2_I1,Cambio_relativo_porcentaje,Variable
53,587189.8190305564,517558.1269116986,20.72585678818267,0.21036844014082598,16.482040495975937,0.01134372211794447,-4.243816292206734,-20.475951057552635,T
54,587190.0521760285,517558.1269116986,20.721630836367698,0.20519557629085675,16.427607225246067,0.03803711270525391,-4.294023611121631,-20.72242115029558,T
55,587190.2853215009,517558.1269116986,20.719066485646923,0.2035745304730411,16.369774345155452,0.07684154412083921,-4.349292140491471,-20.991737941014048,T
56,587190.518466973,517558.1269116986,20.718293840910697,0.20562409786849406,16.314579434031664,0.12335313386357069,-4.403714406879033,-21.255198138870792,T
57,587190.7516124453,517558.1269116986,20.719277412855362,0.21106009940380333,16.26769890320704,0.1731414693027615,-4.451578509648321,-21.48520153934674,T
58,587190.9847579175,517558.1269116986,20.721841239658513,0.21928378830521505,16.23354531456319,0.2223425738629856,-4.488295925095322,-21.659735122887597,T
59,587191.2179033896,517558.1269116986,20.72572790565157,0.22955245717588169,16.214650280960303,0.267981518934885,-4.511077624691268,-21.76559320486481,T
60,587191.451048862,517558.1269116986,20.730659586977428,0.24114226153426227,16.211448379146496,0.3080737853002409,-4.5192112078309314,-21.799649880266262,T
61,587191.6841943341,517558.1269116986,20.73637965761023,0.2534478425288018,16.222477111506358,0.34157944298845966,-4.513902546103871,-21.768035793303362,T
62,587191.9173398062,517558.1269116986,20.742671592061022,0.26601528510990513,16.24491340897029,0.3682621309463756,-4.497758183090731,-21.683601184777892,T
63,587192.1504852786,517558.1269116986,20.74936187599371,0.2785313044628366,16.275302412996723,0.3884825261908188,-4.474059462996987,-21.562395459367444,T
64,587192.3836307507,517558.1269116986,20.75631469964491,0.29079280776578914,16.31031074494132,0.40295450713322023,-4.446003954703592,-21.42000648496456,T
65,587192.6167762228,517558.1269116986,20.763423688038287,0.30267279014515924,16.34735180613498,0.4125010121419327,-4.4160718819033065,-21.26851500144162,T
66,587192.8499216952,517558.1269116986,20.770681293850824,0.31409214745879555,16.384972704295613,0.4178467724568195,-4.385708589555211,-21.114900024264507,T
67,587193.0830671673,517558.1269116986,20.77837493116698,0.3249960526241647,16.422946024728255,0.41947091172429507,-4.355428906438725,-20.96135487432034,T
68,587189.5858850842,517558.36005717085,20.705255971868674,0.19610681466221086,16.53660361100866,0.008708286525585827,-4.1686523608600154,-20.133305120804984,T
69,587189.8190305564,517558.36005717085,20.69814205828533,0.18592332497046915,16.48854129289338,1.2534527881783106e-5,-4.209600765391951,-20.33806103725564,T
70,587190.0521760285,517558.36005717085,20.69271899945546,0.1793794655726633,16.429029934697795,0.008470962487269475,-4.263689064757667,-20.60477922147335,T
