Fila_base,Nodo,Respuesta,Modelo_ID,Tipo_modelo,Cook,Leverage,Residuo_estandarizado,Umbral_Cook,Umbral_Leverage,Influyente_Cook,Influyente_Leverage,Residuo_extremo,Estado_influencia
47,47,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.016714927911159357,0.26574424320403356,0.9117594095028462,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
48,48,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.004888774918237169,0.2823313094956739,-0.4729538362800297,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
49,49,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.037985815043878296,0.29546957695923226,-1.2768517257443128,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
50,50,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.010642784468557803,0.3051906171407531,-0.6604061891954692,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
51,51,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.018125408246072255,0.3059109356737211,-0.8603798900368654,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
52,52,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.014721015629146579,0.25086366558273493,-0.8895424712807523,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
53,53,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.06843302980622475,0.325417287435015,1.5979619362588549,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
54,54,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,9.799413740607144e-6,0.25928255677130996,-0.022447911187401862,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
55,55,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.0233974790499733,0.2550210048292912,-1.1091871350088216,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
56,56,Altura,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.04200700389842589,0.2523626499617251,1.4966838116034678,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
1,1,Calcio_savia,M2_CE_corregida,Mejor_M2,0.007523825238143951,0.31081307275688974,0.5325528183650138,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
2,2,Calcio_savia,M2_CE_corregida,Mejor_M2,0.012571629302664243,0.3416001488450206,0.641809410104761,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
3,3,Calcio_savia,M2_CE_corregida,Mejor_M2,0.0011085376207960146,0.25696234765540343,-0.23343734977210592,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
4,4,Calcio_savia,M2_CE_corregida,Mejor_M2,0.004785542418499043,0.26386043284661814,0.47641232815185103,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
5,5,Calcio_savia,M2_CE_corregida,Mejor_M2,3.6890757776328375e-4,0.2540610345690318,0.1356956309120505,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
6,6,Calcio_savia,M2_CE_corregida,Mejor_M2,5.909765710236545e-4,0.36428548008262057,-0.13240967740745838,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
7,7,Calcio_savia,M2_CE_corregida,Mejor_M2,0.027452727009060113,0.26376099919245055,-1.1413565265001229,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
8,8,Calcio_savia,M2_CE_corregida,Mejor_M2,0.013432282589693737,0.407236067286971,-0.5765236647711167,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
9,9,Calcio_savia,M2_CE_corregida,Mejor_M2,0.0806423480340848,0.30604280112660026,1.7631176841829346,0.07142857142857142,0.6071428571428571,TRUE,FALSE,FALSE,Revisar
10,10,Calcio_savia,M2_CE_corregida,Mejor_M2,0.0013148116278089363,0.26124244531673063,-0.251411608265889,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
11,11,Calcio_savia,M2_CE_corregida,Mejor_M2,0.008092360990248985,0.32777589752114794,0.5311664268139963,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
12,12,Calcio_savia,M2_CE_corregida,Mejor_M2,0.011119376583327343,0.32118427495687607,-0.6320675437671484,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
13,13,Calcio_savia,M2_CE_corregida,Mejor_M2,0.28020637284802535,0.3408517857995303,-3.035094501548526,0.07142857142857142,0.6071428571428571,TRUE,FALSE,TRUE,Revisar
14,14,Calcio_savia,M2_CE_corregida,Mejor_M2,0.0963752195358304,0.3123925044180862,1.899009553531,0.07142857142857142,0.6071428571428571,TRUE,FALSE,FALSE,Revisar
15,15,Calcio_savia,M2_CE_corregida,Mejor_M2,3.658410582290106e-5,0.30240961043745807,-0.037876787118583825,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
16,16,Calcio_savia,M2_CE_corregida,Mejor_M2,0.06849344582632078,0.3128102773304351,1.5993620608478365,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
17,17,Calcio_savia,M2_CE_corregida,Mejor_M2,0.07678828167981738,0.29153752296941093,1.7810787914186872,0.07142857142857142,0.6071428571428571,TRUE,FALSE,FALSE,Revisar
18,18,Calcio_savia,M2_CE_corregida,Mejor_M2,0.0013974243348464498,0.25141656623938374,-0.26595721235498404,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
19,19,Calcio_savia,M2_CE_corregida,Mejor_M2,0.00857922386807202,0.2534989277948169,-0.6553534884113528,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
20,20,Calcio_savia,M2_CE_corregida,Mejor_M2,0.006196886803148636,0.3857492246460019,-0.40957323462728784,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
21,21,Calcio_savia,M2_CE_corregida,Mejor_M2,0.014766366275511193,0.2596131046713348,-0.8461109884279704,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
22,22,Calcio_savia,M2_CE_corregida,Mejor_M2,0.0223804872446391,0.2619717995686738,-1.0353052969580951,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
23,23,Calcio_savia,M2_CE_corregida,Mejor_M2,0.006127515470406708,0.2758745493783334,0.5228989339082483,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
24,24,Calcio_savia,M2_CE_corregida,Mejor_M2,0.010511426473376021,0.2972786221543033,0.6499276777701236,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
25,25,Calcio_savia,M2_CE_corregida,Mejor_M2,0.04551097339028561,0.27276072512177135,1.4362507458865446,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
26,26,Calcio_savia,M2_CE_corregida,Mejor_M2,0.0419887567672347,0.29639854318306164,1.3017161747179327,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
27,27,Calcio_savia,M2_CE_corregida,Mejor_M2,0.08652310026872718,0.2656244663260286,-2.01658048144423,0.07142857142857142,0.6071428571428571,TRUE,FALSE,TRUE,Revisar
28,28,Calcio_savia,M2_CE_corregida,Mejor_M2,0.001425017877226569,0.2912613064201735,0.24279307320567423,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
29,29,Calcio_savia,M2_CE_corregida,Mejor_M2,0.00679632569127881,0.2998032303956375,-0.5194616007028499,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
30,30,Calcio_savia,M2_CE_corregida,Mejor_M2,0.007779682777714243,0.2521975114319193,-0.6262222000873404,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
31,31,Calcio_savia,M2_CE_corregida,Mejor_M2,0.0013524397928187683,0.2968046321484351,0.23339206915280516,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
32,32,Calcio_savia,M2_CE_corregida,Mejor_M2,0.1142710612461656,0.42186528648873206,-1.631624504842041,0.07142857142857142,0.6071428571428571,TRUE,FALSE,FALSE,Revisar
33,33,Calcio_savia,M2_CE_corregida,Mejor_M2,0.009741914079762526,0.2645460707000119,-0.6785372382080381,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
34,34,Calcio_savia,M2_CE_corregida,Mejor_M2,2.288336696456451e-5,0.32346922029957215,0.028524085036828118,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
35,35,Calcio_savia,M2_CE_corregida,Mejor_M2,0.007675837136584031,0.32420438835305876,0.5215375416303603,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
36,36,Calcio_savia,M2_CE_corregida,Mejor_M2,0.007854749420811822,0.34244202725442197,0.5063655162802787,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
37,37,Calcio_savia,M2_CE_corregida,Mejor_M2,0.21732426338721283,0.4545174948433851,2.1056863402701143,0.07142857142857142,0.6071428571428571,TRUE,FALSE,TRUE,Revisar
38,38,Calcio_savia,M2_CE_corregida,Mejor_M2,0.0018896736498978542,0.2806921875775873,-0.28691951648008696,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
39,39,Calcio_savia,M2_CE_corregida,Mejor_M2,0.06764613634406894,0.3322319395080136,1.520330785212452,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
40,40,Calcio_savia,M2_CE_corregida,Mejor_M2,2.733629245525965e-4,0.3014703669188687,-0.10376822051342689,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
41,41,Calcio_savia,M2_CE_corregida,Mejor_M2,0.08344911515094741,0.3249007961118579,-1.7168950118767385,0.07142857142857142,0.6071428571428571,TRUE,FALSE,FALSE,Revisar
42,42,Calcio_savia,M2_CE_corregida,Mejor_M2,1.7613604105657656e-4,0.30032118750189957,-0.08352278194293446,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
43,43,Calcio_savia,M2_CE_corregida,Mejor_M2,0.07379383016081136,0.3088977027446669,1.6753220937803084,0.07142857142857142,0.6071428571428571,TRUE,FALSE,FALSE,Revisar
44,44,Calcio_savia,M2_CE_corregida,Mejor_M2,0.0037544479498158737,0.30600276985031627,-0.3804641093435035,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
45,45,Calcio_savia,M2_CE_corregida,Mejor_M2,0.003915462963948506,0.317918697227452,0.3778992745612623,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
46,46,Calcio_savia,M2_CE_corregida,Mejor_M2,0.05928158850669362,0.36430501063719944,-1.3260997670929209,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
47,47,Calcio_savia,M2_CE_corregida,Mejor_M2,0.012866860495986761,0.30408388652237756,-0.70752615561114,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
48,48,Calcio_savia,M2_CE_corregida,Mejor_M2,0.007067525221952933,0.27842620249555067,-0.5580119111433616,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
49,49,Calcio_savia,M2_CE_corregida,Mejor_M2,0.0013809632616760086,0.2969524997235099,0.23575687415244168,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
50,50,Calcio_savia,M2_CE_corregida,Mejor_M2,0.0013586445523442088,0.28489362734881035,-0.24078051736904738,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
51,51,Calcio_savia,M2_CE_corregida,Mejor_M2,0.003038595314788405,0.3045531823031735,0.3434482309920292,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
52,52,Calcio_savia,M2_CE_corregida,Mejor_M2,0.0057590486715074826,0.2502652327230898,-0.541568505169878,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
53,53,Calcio_savia,M2_CE_corregida,Mejor_M2,0.018377392835928753,0.3404954328471018,-0.777892650623519,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
54,54,Calcio_savia,M2_CE_corregida,Mejor_M2,0.0024518918152434256,0.2523187110181903,-0.35144602865732266,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
55,55,Calcio_savia,M2_CE_corregida,Mejor_M2,1.8165494502892166e-4,0.2593739263887375,0.0939040694764509,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
56,56,Calcio_savia,M2_CE_corregida,Mejor_M2,0.012012970891663508,0.26177224002126037,0.7588973992301713,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
1,1,Diametro,M2_Indice_N,Mejor_M2,0.002674199880697386,0.3080925740460561,0.31952494869015147,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
2,2,Diametro,M2_Indice_N,Mejor_M2,0.00461228114058928,0.3411309426270685,-0.3891538626256326,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
3,3,Diametro,M2_Indice_N,Mejor_M2,0.0011608358784231981,0.2563104041453594,0.23928892968944027,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
4,4,Diametro,M2_Indice_N,Mejor_M2,9.173087957881431e-4,0.26314686359003836,0.20896502766709005,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
5,5,Diametro,M2_Indice_N,Mejor_M2,0.0032748571581566422,0.25334750885711543,-0.4050620736377182,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
6,6,Diametro,M2_Indice_N,Mejor_M2,0.01999549223833394,0.3569926335983136,0.782472093167858,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
7,7,Diametro,M2_Indice_N,Mejor_M2,0.0070836319105024486,0.26342530990789187,-0.5802726474960053,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
8,8,Diametro,M2_Indice_N,Mejor_M2,0.12527091854275182,0.4087644081531205,-1.755065542766629,0.07142857142857142,0.6071428571428571,TRUE,FALSE,FALSE,Revisar
9,9,Diametro,M2_Indice_N,Mejor_M2,0.002554102607814146,0.31358140417435837,0.30829252939859864,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
10,10,Diametro,M2_Indice_N,Mejor_M2,0.0032302254459259288,0.26274213596631607,0.39254162990451075,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
11,11,Diametro,M2_Indice_N,Mejor_M2,0.008783162221576012,0.3264659193203446,-0.5550227376433202,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
12,12,Diametro,M2_Indice_N,Mejor_M2,0.003209208221588217,0.3217556646276927,0.339119993793849,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
13,13,Diametro,M2_Indice_N,Mejor_M2,8.974265186759271e-7,0.3394754316686699,-0.005448340272884204,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
14,14,Diametro,M2_Indice_N,Mejor_M2,0.011540032582398312,0.3135417043443756,-0.6553712710771848,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
15,15,Diametro,M2_Indice_N,Mejor_M2,0.057509437207628224,0.30247893549156696,1.5014992348521528,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
16,16,Diametro,M2_Indice_N,Mejor_M2,1.2423633306010863e-4,0.31374769376081285,-0.06796736140062744,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
17,17,Diametro,M2_Indice_N,Mejor_M2,0.0018239424202753447,0.291666982043259,0.27441328445498453,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
18,18,Diametro,M2_Indice_N,Mejor_M2,0.019006676385239177,0.25152968977664786,-0.9805510568981209,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
19,19,Diametro,M2_Indice_N,Mejor_M2,0.014622988657725211,0.25313611028784355,0.8564188390836466,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
20,20,Diametro,M2_Indice_N,Mejor_M2,0.0026611131400804304,0.3924514034246142,-0.2646389094329885,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
21,21,Diametro,M2_Indice_N,Mejor_M2,2.001402860108043e-4,0.25951883363481,0.0985290480675517,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
22,22,Diametro,M2_Indice_N,Mejor_M2,0.4823285815797169,0.2625243646953521,4.799378370046386,0.07142857142857142,0.6071428571428571,TRUE,FALSE,TRUE,Revisar
23,23,Diametro,M2_Indice_N,Mejor_M2,0.001254500927732928,0.2749881334847418,0.23712401230922273,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
24,24,Diametro,M2_Indice_N,Mejor_M2,0.030710118777414017,0.29723158826228374,-1.111025031949034,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
25,25,Diametro,M2_Indice_N,Mejor_M2,0.027489491213791913,0.2722473819182742,-1.1176809372469718,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
26,26,Diametro,M2_Indice_N,Mejor_M2,5.875253542812947e-4,0.2970412912379964,-0.15374261475341822,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
27,27,Diametro,M2_Indice_N,Mejor_M2,1.469816661359895e-4,0.2668282734054385,-0.08285962723237858,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
28,28,Diametro,M2_Indice_N,Mejor_M2,0.026334164572679054,0.2860101248137038,1.0571571616004336,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
29,29,Diametro,M2_Indice_N,Mejor_M2,0.016902291079181155,0.30006073609677575,0.8186963270887674,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
30,30,Diametro,M2_Indice_N,Mejor_M2,4.639772653997354e-4,0.25350980398461864,0.15240088380366404,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
31,31,Diametro,M2_Indice_N,Mejor_M2,0.009825319318295974,0.2963144918604473,-0.6298115996612293,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
32,32,Diametro,M2_Indice_N,Mejor_M2,0.0515356855095695,0.4194522133118454,1.1011747158433944,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
33,33,Diametro,M2_Indice_N,Mejor_M2,0.006808814358146282,0.26417908995348005,-0.5678021727158423,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
34,34,Diametro,M2_Indice_N,Mejor_M2,8.10917542404124e-4,0.32446478773128956,0.16941545171843617,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
35,35,Diametro,M2_Indice_N,Mejor_M2,0.014707664236415507,0.32358651905211544,-0.7229482840346193,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
36,36,Diametro,M2_Indice_N,Mejor_M2,5.027655606301747e-5,0.3425690150332573,-0.040500302406597175,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
37,37,Diametro,M2_Indice_N,Mejor_M2,0.10821875770118987,0.45367408668900655,-1.4884342200713103,0.07142857142857142,0.6071428571428571,TRUE,FALSE,FALSE,Revisar
38,38,Diametro,M2_Indice_N,Mejor_M2,0.02605318126971257,0.2796474905074327,-1.0681245935236772,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
39,39,Diametro,M2_Indice_N,Mejor_M2,0.002699506108177813,0.3369570240751287,0.3005039605759001,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
40,40,Diametro,M2_Indice_N,Mejor_M2,0.030972295271272283,0.30136346716813667,1.1048199306521205,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
41,41,Diametro,M2_Indice_N,Mejor_M2,0.00987229619653855,0.32436445481145326,0.5912527392739856,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
42,42,Diametro,M2_Indice_N,Mejor_M2,0.0024783351789212506,0.3003228712129514,-0.3132990779278047,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
43,43,Diametro,M2_Indice_N,Mejor_M2,0.10395286337461769,0.30775737453978824,-1.9937358753708776,0.07142857142857142,0.6071428571428571,TRUE,FALSE,FALSE,Revisar
44,44,Diametro,M2_Indice_N,Mejor_M2,0.022965320378622776,0.3057128998797914,0.9416150269305558,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
45,45,Diametro,M2_Indice_N,Mejor_M2,0.01327748312721159,0.32017142908469476,0.6922943047332335,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
46,46,Diametro,M2_Indice_N,Mejor_M2,0.008369102790924067,0.3702496301099383,-0.4919271706566771,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
47,47,Diametro,M2_Indice_N,Mejor_M2,7.823346743105672e-4,0.30293699375704103,0.1749365720706384,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
48,48,Diametro,M2_Indice_N,Mejor_M2,1.0197799420370259e-4,0.27737529816355283,0.06720478623832508,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
49,49,Diametro,M2_Indice_N,Mejor_M2,0.02440926330130471,0.29684210667590544,-0.9914377985615471,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
50,50,Diametro,M2_Indice_N,Mejor_M2,0.01984914818422547,0.28507593670266324,-0.9199094392237478,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
51,51,Diametro,M2_Indice_N,Mejor_M2,0.0195356063414108,0.3048529371253279,0.8702240120580952,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
52,52,Diametro,M2_Indice_N,Mejor_M2,0.031039255202867242,0.2509735553879945,-1.2549161268050883,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
53,53,Diametro,M2_Indice_N,Mejor_M2,0.0022778848757275803,0.3384284484901911,0.27513467371256956,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
54,54,Diametro,M2_Indice_N,Mejor_M2,0.004674321759256952,0.2511917179547629,-0.4867056907102771,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
55,55,Diametro,M2_Indice_N,Mejor_M2,0.007504020030559259,0.25701275923381484,0.607274141638574,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
56,56,Diametro,M2_Indice_N,Mejor_M2,0.003813717360673615,0.26077915014253017,-0.42869595294864166,0.07142857142857142,0.6071428571428571,FALSE,FALSE,FALSE,Sin señal fuerte
1,1,Macollas,M2_Exploratorio_pH_T_Hv,Mejor_M2,1.659316211728905e-4,0.34037504513619854,0.0760800016725494,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
2,2,Macollas,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.01973469096218265,0.33880098380382917,-0.8326168305327145,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
3,3,Macollas,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.012381954055046131,0.24995239233919447,-0.8177990708958294,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
4,4,Macollas,M2_Exploratorio_pH_T_Hv,Mejor_M2,1.3945884013595927e-4,0.2630689569822377,0.08385672579519653,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
5,5,Macollas,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.011105732004439022,0.25261078028444234,0.7690548611201292,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
6,6,Macollas,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.06830283072537129,0.3507600977440039,-1.5085270934881865,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
7,7,Macollas,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.01780355697774175,0.3040725384265496,0.8564125625509355,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
8,8,Macollas,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.034245274455420784,0.42997039524752445,-0.9039949551357939,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
9,9,Macollas,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.04027975549958504,0.2541428295024191,-1.458708688093012,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
10,10,Macollas,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.02423898240547898,0.2518528245422067,1.1384489258536088,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
11,11,Macollas,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.02381202640068395,0.34040515069579397,0.911328593318726,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
12,12,Macollas,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.008443254259443419,0.3239673719414051,0.5631503762820915,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
13,13,Macollas,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.018116120342157274,0.31238558854548387,0.8472193010086069,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
14,14,Macollas,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.010068762683984765,0.3195386556063146,-0.6212470401206872,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
15,15,Macollas,M2_Exploratorio_pH_T_Hv,Mejor_M2,5.0577101454067505e-5,0.31444976146940873,0.04455097665392545,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
16,16,Macollas,M2_Exploratorio_pH_T_Hv,Mejor_M2,0.0035388972804287874,0.31042065123774676,-0.37617250720346507,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
17,17,Macollas,M2_Exploratorio_pH_T_Hv,Mejor_M2,4.856499447026972e-4,0.27609451540066726,0.15139445472880883,0.07142857142857142,0.6428571428571429,FALSE,FALSE,FALSE,Sin señal fuerte
